id_first,address,Nawrocki_first,Trzaskowski_first,id_second,Nawrocki_second,Trzaskowski_second
1415549,"Szkoła Podstawowa Nr 20, ul. Agatowa 41, 30-798 Kraków",202,412,1479181,744,18
1415550,"Szkoła Podstawowa Nr 20, ul. Agatowa 41, 30-798 Kraków",227,359,1479181,744,18
1415553,"Zespół Szkolno-Przedszkolny Nr 15, ul. Seweryna Goszczyńskiego 44, 30-724 Kraków",255,488,1479184,533,133
1415554,"Zespół Szkolno-Przedszkolny Nr 15, ul. Seweryna Goszczyńskiego 44, 30-724 Kraków",193,416,1479184,533,133
1415555,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",152,528,1479186,540,336
1415555,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",152,528,1479187,700,22
1415555,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",152,528,1479188,699,363
1415555,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",152,528,1479189,562,11
1415556,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",360,511,1479186,540,336
1415556,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",360,511,1479187,700,22
1415556,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",360,511,1479188,699,363
1415556,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",360,511,1479189,562,11
1415557,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",246,553,1479186,540,336
1415557,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",246,553,1479187,700,22
1415557,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",246,553,1479188,699,363
1415557,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",246,553,1479189,562,11
1415558,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",237,481,1479186,540,336
1415558,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",237,481,1479187,700,22
1415558,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",237,481,1479188,699,363
1415558,"Zespół Szkolno-Przedszkolny Nr 1, ul. Myśliwska 64, 30-718 Kraków",237,481,1479189,562,11
1415559,"Samorządowe Przedszkole Nr 11, ul. Saska 11, 30-715 Kraków",223,496,1479190,536,71
1415560,"Samorządowe Przedszkole Nr 11, ul. Saska 11, 30-715 Kraków",267,400,1479190,536,71
1415562,"Przedsiębiorstwo KSTU Krakowskie Centrum Terapii Uzależnień, ul. Wielicka 73, 30-552 Kraków",347,628,1479193,699,226
1415564,"Zespół Szkół Mechanicznych Nr 2, al. Aleja gen. Jana Skrzyneckiego 12, 30-363 Kraków",172,618,1479195,498,533
1415570,"XLIII Liceum Ogólnokształcące, ul. Bolesława Limanowskiego 60 - 62, 30-534 Kraków",172,429,1479201,425,17
1415571,"XLIII Liceum Ogólnokształcące, ul. Bolesława Limanowskiego 60 - 62, 30-534 Kraków",169,314,1479201,425,17
1415573,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",213,231,1479206,820,193
1415573,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",213,231,1479207,630,160
1415574,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",165,579,1479204,415,528
1415574,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",165,579,1479205,636,527
1415574,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",165,579,1479206,820,193
1415574,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",165,579,1479207,630,160
1415575,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",337,491,1479206,820,193
1415575,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",337,491,1479207,630,160
1415576,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",304,566,1479204,415,528
1415576,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",304,566,1479205,636,527
1415576,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",304,566,1479206,820,193
1415576,"Szkoła Podstawowa Nr 156, ul. Centralna 39, 31-586 Kraków",304,566,1479207,630,160
1415577,"Szkoła Podstawowa Nr 103, os. Osiedle Kolorowe 29, 31-941 Kraków",294,493,1479208,638,46
1415578,"Szkoła Podstawowa Nr 103, os. Osiedle Kolorowe 29, 31-941 Kraków",165,350,1479208,638,46
1415580,"Szkoła Podstawowa Nr 155, os. Osiedle 2 Pułku Lotniczego 21, 31-869 Kraków",293,425,1479321,489,26
1415581,"Szkoła Podstawowa Nr 155, os. Osiedle 2 Pułku Lotniczego 21, 31-869 Kraków",359,552,1479321,489,26
1415582,"Szkoła Podstawowa Nr 155, os. Osiedle 2 Pułku Lotniczego 21, 31-869 Kraków",317,536,1479321,489,26
1415583,"Szkoła Podstawowa Nr 155, os. Osiedle 2 Pułku Lotniczego 21, 31-869 Kraków",131,384,1479321,489,26
1415613,"Publiczne Salezjańskie Liceum Ogólnokształcące, os. Osiedle Piastów 34, 31-624 Kraków",370,426,1479245,809,42
1415614,"Publiczne Salezjańskie Liceum Ogólnokształcące, os. Osiedle Piastów 34, 31-624 Kraków",305,424,1479245,809,42
1415615,"Publiczne Salezjańskie Liceum Ogólnokształcące, os. Osiedle Piastów 34, 31-624 Kraków",294,418,1479245,809,42
1415616,"Zespół Szkół Zawodowych Huty im. T. Sendzimira, os. Osiedle Złotej Jesieni 2, 31-826 Kraków",198,340,1479248,340,327
1415665,"Szkoła Podstawowa Nr 103, os. Osiedle Kolorowe 29, 31-941 Kraków",251,308,1479208,638,46
1415666,"Szkoła Podstawowa Nr 103, os. Osiedle Kolorowe 29, 31-941 Kraków",248,303,1479208,638,46
1415679,"Szkoła Podstawowa Nr 37, os. Osiedle Stalowe 18, 31-922 Kraków",211,329,1479309,317,294
1415686,"Szkoła Podstawowa Nr 14, ul. Profesora Wojciecha Marii Bartla 29, 30-389 Kraków",204,409,1479107,439,103
1415686,"Szkoła Podstawowa Nr 14, ul. Profesora Wojciecha Marii Bartla 29, 30-389 Kraków",204,409,1479108,752,238
1415687,"Zespół Szkolno-Przedszkolny Nr 7, ul. Skotnicka 86, 30-394 Kraków",151,509,1479318,467,191
1415688,"Szkoła Podstawowa Nr 20, ul. Agatowa 41, 30-798 Kraków",277,469,1479181,744,18
1415689,"Szkoła Podstawowa Nr 50, ul. Katowicka 28, 31-351 Kraków",220,456,1479046,407,78
1415690,"Szkoła Podstawowa Nr 155, os. Osiedle 2 Pułku Lotniczego 21, 31-869 Kraków",152,359,1479321,489,26
1415711,"Szkoła Podstawowa Nr 20 z Oddziałami Integracyjnymi, ul. Nadbrzeżna 77, 33-300 Nowy Sącz",459,317,1479388,317,208
1415717,"Zespół Szkół Nr 2 im. Sybiraków, ul. Królowej Jadwigi 29, 33-300 Nowy Sącz",281,319,1479391,293,268
1415717,"Zespół Szkół Nr 2 im. Sybiraków, ul. Królowej Jadwigi 29, 33-300 Nowy Sącz",281,319,1479392,423,238
1415718,"Szkoła Podstawowa Nr 21 z Oddziałami Integracyjnymi, ul. Rokitniańczyków 26, 33-300 Nowy Sącz",474,410,1479395,645,402
1415760,"Specjalny Ośrodek Szkolno-Wychowawczy im. E. Gierat, ul. Tadeusza Romanowicza Nr 9, 33-100 Tarnów",335,402,1479441,409,396
1415767,"Przedszkole Publiczne Nr 24, ul. Westerplatte Nr 11, 33-100 Tarnów",242,368,1479450,336,281
1415787,"Szkoła Podstawowa Nr 2 im. St. Konarskiego, ul. Szewska Nr 7, 33-100 Tarnów",276,350,1479468,201,192
1415909,"Publiczna Szkoła Podstawowa Nr 1, ul. Aleja Żwirki i Wigury 16, 08-400 Garwolin",246,172,1479605,316,168
1415920,"Zespół Szkół Nr 2, ul. Żołnierzy II Armii Wojska Polskiego 20, 08-400 Garwolin",228,164,1479614,306,145
1415922,"Publiczna Szkoła Podstawowa Nr 5, ul. Janusza Korczaka 10, 08-400 Garwolin",269,204,1479616,321,197
1416062,"Hala Sportowa MOSiR, ul. Kutnowska 7a, 09-500 Gostynin",301,399,1479761,337,229
1416246,"Publiczna Szkoła Podstawowa im. Królowej Jadwigi, ul. Hanki Lewandowicz 2, 26-930 Garbatka-Letnisko",337,162,1479963,210,54
1416279,"Publiczna Szkoła Podstawowa Nr 3 w Kozienicach, ul. Stanisława Konarskiego 4, 26-900 Kozienice",205,243,1479998,312,187
1416287,"Publiczna Szkoła Podstawowa Nr 1 w Kozienicach, ul. Tadeusza Kościuszki 1, 26-900 Kozienice",264,249,1479989,370,210
1416287,"Publiczna Szkoła Podstawowa Nr 1 w Kozienicach, ul. Tadeusza Kościuszki 1, 26-900 Kozienice",264,249,1480001,399,232
1416315,"Przedszkole Miejskie Nr 11, ul. Zegrzyńska 9, 05-119 Legionowo",285,737,1480032,570,149
1416316,"Przedszkole Miejskie Nr 3 im. Koszałka Opałka, ul. Zegrzyńska 71, 05-119 Legionowo",368,744,1480033,735,195
1416321,"Zespół Szkolno-Przedszkolny Nr 2, ul. Jagiellońska 67, 05-120 Legionowo",338,486,1480037,361,452
1416333,"Szkoła Podstawowa im. Armii Krajowej, ul. Szkolna 2, 05-110 Jabłonna",354,629,1480052,622,35
1416333,"Szkoła Podstawowa im. Armii Krajowej, ul. Szkolna 2, 05-110 Jabłonna",354,629,1480053,731,155
1416334,"Szkoła Podstawowa im. Armii Krajowej, ul. Szkolna 2, 05-110 Jabłonna",365,696,1480052,622,35
1416334,"Szkoła Podstawowa im. Armii Krajowej, ul. Szkolna 2, 05-110 Jabłonna",365,696,1480053,731,155
1416334,"Szkoła Podstawowa im. Armii Krajowej, ul. Szkolna 2, 05-110 Jabłonna",365,696,1480055,602,676
1416335,"Szkoła Podstawowa im. Armii Krajowej, ul. Szkolna 2, 05-110 Jabłonna",171,421,1480052,622,35
1416335,"Szkoła Podstawowa im. Armii Krajowej, ul. Szkolna 2, 05-110 Jabłonna",171,421,1480053,731,155
1416336,"Szkoła Podstawowa im. Armii Krajowej, ul. Szkolna 2, 05-110 Jabłonna",361,405,1480052,622,35
1416336,"Szkoła Podstawowa im. Armii Krajowej, ul. Szkolna 2, 05-110 Jabłonna",361,405,1480053,731,155
1416337,"Szkoła Podstawowa Nr 2 im. Orła Białego w Chotomowie, ul. Partyzantów 23, 05-123 Chotomów",261,558,1480057,750,186
1416337,"Szkoła Podstawowa Nr 2 im. Orła Białego w Chotomowie, ul. Partyzantów 23, 05-123 Chotomów",261,558,1480058,591,37
1416338,"Szkoła Podstawowa Nr 2 im. Orła Białego w Chotomowie, ul. Partyzantów 23, 05-123 Chotomów",357,682,1480057,750,186
1416338,"Szkoła Podstawowa Nr 2 im. Orła Białego w Chotomowie, ul. Partyzantów 23, 05-123 Chotomów",357,682,1480058,591,37
1416339,"Szkoła Podstawowa Nr 2 im. Orła Białego w Chotomowie, ul. Partyzantów 23, 05-123 Chotomów",319,656,1480057,750,186
1416339,"Szkoła Podstawowa Nr 2 im. Orła Białego w Chotomowie, ul. Partyzantów 23, 05-123 Chotomów",319,656,1480058,591,37
1416357,"Szkoła Podstawowa, ul. Pułtuska 68, 05-140 Serock",524,702,1480076,963,154
1416361,"Zespół Szkolno-Przedszkolny, Wola Kiełpińska 1, 05-140 Serock",571,745,1480080,77,281
1416362,"Zespół Szkolno-Przedszkolny, Wola Kiełpińska 1, 05-140 Serock",594,424,1480080,77,281
1416363,"Szkoła Podstawowa, Jadwisin ul. Szkolna 46, 05-140 Serock",376,631,1480082,773,11
1416566,"Zespół Szkolno-Przedszkolny w Halinowie, ul. Okuniewska 115, 05-074 Halinów",415,458,1480292,401,394
1416582,"Szkoła Podstawowa w Kałuszynie, ul. Pocztowa 4, 05-310 Kałuszyn",320,186,1480312,709,153
1416583,"Szkoła Podstawowa w Kałuszynie, ul. Pocztowa 4, 05-310 Kałuszyn",244,159,1480312,709,153
1416587,"Zespół Szkół w Latowiczu, ul. Rynek 24, 05-334 Latowicz",277,114,1480318,382,91
1416623,"Szkoła Podstawowa w Stanisławowie, ul. Szkolna 4A, 05-304 Stanisławów",432,197,1480357,321,98
1416623,"Szkoła Podstawowa w Stanisławowie, ul. Szkolna 4A, 05-304 Stanisławów",432,197,1480358,246,68
1416632,"Szkoła Podstawowa nr 1 im. Pierwszego Marszałka Polski Józefa Piłsudskiego, ul. Idzikowskiego 2a, 05-070 Sulejówek",540,860,1480363,107,415
1416632,"Szkoła Podstawowa nr 1 im. Pierwszego Marszałka Polski Józefa Piłsudskiego, ul. Idzikowskiego 2a, 05-070 Sulejówek",540,860,1480364,445,466
1416637,"Szkoła Podstawowa nr 4 im. Janusza Korczaka, ul. Narutowicza 10, 05-071 Sulejówek",476,518,1480369,387,361
1416704,"Zespół Szkolno-Przedszkolny nr 1, ul. Młodzieżowa 3, 05-101 Nowy Dwór Mazowiecki",420,781,1480439,831,266
1416705,"Zespół Szkolno-Przedszkolny nr 1 (stołówka), ul. Młodzieżowa 1, 05-101 Nowy Dwór Mazowiecki",474,779,1480440,881,213
1416787,"Budynek Szkoły Podstawowej (sala lekcyjna), ul. Kościuszki 13, 07-420 Kadzidło",130,47,1480531,148,19
1416789,"Budynek Szkoły Podstawowej (sala lekcyjna), ul. Kościuszki 13, 07-420 Kadzidło",153,63,1480531,148,19
1416790,"Budynek Szkoły Podstawowej (sala lekcyjna), ul. Kościuszki 13, 07-420 Kadzidło",119,42,1480531,148,19
1416791,"Budynek Szkoły Podstawowej (sala lekcyjna), ul. Kościuszki 13, 07-420 Kadzidło",222,74,1480531,148,19
1416792,"Budynek Szkoły Podstawowej (sala lekcyjna), ul. Kościuszki 13, 07-420 Kadzidło",128,56,1480531,148,19
1416873,"Szkoła Podstawowa Nr 1 im. Tadeusza Kościuszki, ul. Partyzantów 23, 07-300 Ostrów Mazowiecka",361,289,1480613,399,228
1416922,"Publiczna Szkoła Podstawowa im. płk. Dyplomowanego Ludwika Bociańskiego, ul. Mazowiecka 81, 07-310 Komorowo",206,101,1480663,125,48
1416961,"Publiczna Szkoła Podstawowa, ul. Farna 20, 07-323 Zaręby Kościelne",319,89,1480700,530,62
1416964,"Szkoła Podstawowa Nr 2, ul. Sienkiewicza 2, 05-410 Józefów",404,673,1480705,703,130
1416967,"Szkoła Podstawowa Nr 1, ul. Mickiewicza 11, 05-420 Józefów",438,514,1480709,295,475
1416986,"Szkoła Podstawowa Nr 6, ul. Ambasadorska 1, 05-400 Otwock",503,588,1480727,849,6
1417047,"Szkoła Podstawowa, Zakręt ul. Szkolna 11, 05-077 Warszawa-Wesoła",102,177,1480793,200,170
1417057,"Szkoła Podstawowa w Wiązownie, ul. Kościelna 20, 05-462 Wiązowna",148,207,1480807,176,202
1417106,"Szkoła Podstawowa, ul. Ignacego Krasickiego 56, 05-500 Nowa Iwiczna",189,686,1480868,405,55
1417106,"Szkoła Podstawowa, ul. Ignacego Krasickiego 56, 05-500 Nowa Iwiczna",189,686,1480869,409,34
1417107,"Szkoła Podstawowa, ul. Ignacego Krasickiego 56, 05-500 Nowa Iwiczna",196,662,1480868,405,55
1417107,"Szkoła Podstawowa, ul. Ignacego Krasickiego 56, 05-500 Nowa Iwiczna",196,662,1480869,409,34
1417109,"Gminne Przedszkole w Zamieniu Oddziały Przedszkolne w Zgorzale, ul. Cyraneczki 8, 05-500 Zgorzała",202,673,1480871,580,261
1417110,"Budynek komunalny przy OSP, ul. Ignacego Krasickiego 215, 05-500 Nowa Wola",322,837,1480872,776,517
1417113,"Urząd Gminy, ul. Gminna 60, 05-506 Lesznowola",339,712,1480875,739,203
1417114,"Szkoła Podstawowa, ul. Księdza Kanonika Henryka Słojewskiego 1, 05-552 Łazy",143,446,1480878,917,299
1417116,"Szkoła Podstawowa, ul. Księdza Kanonika Henryka Słojewskiego 1, 05-552 Łazy",483,775,1480876,342,708
1417116,"Szkoła Podstawowa, ul. Księdza Kanonika Henryka Słojewskiego 1, 05-552 Łazy",483,775,1480878,917,299
1417119,"Szkoła Podstawowa, ul. Marii Świątkiewicz 2A, 05-552 Mroków",371,556,1480880,255,349
1417123,"Oddział Szkoły Podstawowej nr 5, ul. Sikorskiego 20, 05-500 Piaseczno",144,492,1480884,282,462
1417124,"Oddział Szkoły Podstawowej nr 5, ul. Sikorskiego 20, 05-500 Piaseczno",263,478,1480884,282,462
1417129,"Szkoła Podstawowa nr 5, ul. Szkolna 14, 05-500 Piaseczno",189,591,1480889,340,503
1417129,"Szkoła Podstawowa nr 5, ul. Szkolna 14, 05-500 Piaseczno",189,591,1480890,378,517
1417132,"Przedszkole nr 11, ul. Nefrytowa 14, 05-500 Piaseczno",257,725,1480893,509,624
1417133,"Liceum Ogólnokształcące, ul. Chyliczkowska 17, 05-500 Piaseczno",151,406,1480896,504,29
1417134,"Liceum Ogólnokształcące, ul. Chyliczkowska 17, 05-500 Piaseczno",220,586,1480895,237,583
1417134,"Liceum Ogólnokształcące, ul. Chyliczkowska 17, 05-500 Piaseczno",220,586,1480896,504,29
1417134,"Liceum Ogólnokształcące, ul. Chyliczkowska 17, 05-500 Piaseczno",220,586,1480898,332,537
1417135,"Liceum Ogólnokształcące, ul. Chyliczkowska 17, 05-500 Piaseczno",186,438,1480896,504,29
1417136,"Liceum Ogólnokształcące, ul. Chyliczkowska 17, 05-500 Piaseczno",153,328,1480896,504,29
1417137,"Centrum Kultury, ul. Kościuszki 49, 05-500 Piaseczno",323,576,1480899,606,0
1417145,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",187,869,1480907,360,331
1417145,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",187,869,1480908,357,566
1417145,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",187,869,1480909,423,521
1417145,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",187,869,1480910,293,35
1417146,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",143,52,1480910,293,35
1417147,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",189,949,1480907,360,331
1417147,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",189,949,1480908,357,566
1417147,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",189,949,1480909,423,521
1417147,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",189,949,1480910,293,35
1417147,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",189,949,1480911,326,910
1417148,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",116,617,1480907,360,331
1417148,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",116,617,1480908,357,566
1417148,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",116,617,1480909,423,521
1417148,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",116,617,1480910,293,35
1417149,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",181,611,1480907,360,331
1417149,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",181,611,1480908,357,566
1417149,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",181,611,1480909,423,521
1417149,"Szkoła Podstawowa w Józefosławiu, Józefosław ul. Kameralna 11, 05-500 Piaseczno",181,611,1480910,293,35
1417155,"Szkoła Podstawowa w Jazgarzewie, Jazgarzew ul. Szkolna 10, 05-502 Piaseczno",308,456,1480918,354,376
1417159,"Szkoła Podstawowa w Głoskowie, ul. Millenium 76, 05-503 Głosków",310,502,1480924,331,434
1417163,"Szkoła Podstawowa w Złotokłosie, ul. Traugutta 10, 05-504 Złotokłos",310,708,1480923,173,141
1417163,"Szkoła Podstawowa w Złotokłosie, ul. Traugutta 10, 05-504 Złotokłos",310,708,1480925,575,122
1417167,"Szkoła Podstawowa, Józefosław ul. Kameralna 11, 05-500 Piaseczno",175,655,1480929,418,44
1417189,"Budynek po Szkole Podstawowej w Bielsku, ul. Drobińska 19, 09-230 Bielsk",554,319,1480954,492,118
1417198,"Zespół Placówek Oświatowych w Nowym Miszewie, Nowe Miszewo ul. Szkolna 2, 09-470 Bodzanów",150,106,1480965,120,58
1417210,"Zespół Szkolno-Przedszkolny w Brudzeniu Dużym, ul. Szkolna 15, 09-414 Brudzeń Duży",205,110,1480975,230,76
1417212,"Zespół Szkolno-Przedszkolny w Sikorzu, Sikórz 85, 09-411 Biała k. Płocka",172,85,1480977,200,69
1417254,"Samorządowe Przedszkole w Małej Wsi, ul. Jana Kochanowskiego 17, 09-460 Mała Wieś",245,155,1481021,442,109
1417296,"Szkoła Podstawowa im. Jana Pawła II w Starej Białej, Stara Biała 53, 09-411 Biała",155,106,1481060,279,105
1417392,"Szkoła Podstawowa Nr 1, ul. Józefa Brandta 22, 05-820 Piastów",492,652,1481170,854,78
1417403,"Szkoła Podstawowa Nr 5 im. Ignacego Jana Paderewskiego, ul. Jana Długosza 53, 05-800 Pruszków",334,669,1481181,740,155
1417405,"Szkoła Podstawowa Nr 9 im. Marii Skłodowskiej-Curie, ul. Mostowa 6, 05-800 Pruszków",526,680,1481183,922,101
1417413,"Szkoła Podstawowa Nr 8 im. Władysława Broniewskiego, ul. Obrońców Pokoju 44, 05-800 Pruszków",358,722,1481191,766,385
1417417,"Liceum Ogólnokształcące im. Tadeusza Kościuszki, ul. Tadeusza Kościuszki 38, 05-800 Pruszków",305,605,1481195,524,30
1417424,"Dzienny Dom Pomocy Społecznej, ul. Księcia Józefa 1, 05-800 Pruszków",361,680,1481202,573,40
1417425,"Szkoła Podstawowa Nr 6 im. Henryka Sienkiewicza, ul. Lipowa 31, 05-800 Pruszków",425,816,1481203,782,367
1417427,"Przedszkole Miejskie Nr 13, ul. Antka 7, 05-800 Pruszków",420,699,1481205,736,113
1417439,"Świetlica GOK, ul. Marszałka Józefa Piłsudskiego 55, 05-805 Kanie",359,684,1481221,635,62
1417455,"Świetlica wiejska, Nowa Wieś ul. Główna 52B, 05-806 Komorów",393,691,1481237,645,37
1417458,"Remiza Ochotniczej Straży Pożarnej, ul. Warszawska 15, 05-830 Nadarzyn",284,648,1481240,644,73
1417466,"Hala Gminastyczna przy SP Rusiec, Rusiec ul. Osiedlowa 72, 05-830 Nadarzyn",206,609,1481248,504,10
1417469,"Szkoła Podstawowa w Ładach, Dawidy Bankowe ul. Długa 49, 05-090 Raszyn",323,676,1481251,662,164
1417470,"Szkoła Podstawowa w Ładach, Dawidy Bankowe ul. Długa 49, 05-090 Raszyn",181,364,1481251,662,164
1417485,"Szkoła Podstawowa nr 2, ul. Jana Kilińskiego 1, 06-300 Przasnysz",205,240,1481266,267,152
1417493,"Szkoła Podstawowa nr 3, ul. Orlika 48, 06-300 Przasnysz",338,271,1481273,270,145
1417631,"Zespół Szkół Nr 2 z oddziałami integracyjnymi, ul. Polna 7, 06-100 Pułtusk",357,280,1481414,251,232
1417631,"Zespół Szkół Nr 2 z oddziałami integracyjnymi, ul. Polna 7, 06-100 Pułtusk",357,280,1481420,297,240
1417639,"Miejskie Centrum Kultury i Sztuki, ul. Plac Teatralny 4, 06-100 Pułtusk",166,157,1481415,386,125
1417865,"Zespół Szkół w Wodyniach, ul. Siedlecka 7, 08-117 Wodynie",223,34,1481660,209,27
1417867,"Zespół Szkół w Seroczynie, ul. Siedlecka 11, 08-116 Seroczyn",315,49,1481662,148,10
1417873,"Szkoła Podstawowa w Zbuczynie, ul. Jana Pawła II 3, 08-106 Zbuczyn",471,129,1481668,420,38
1417917,"Szkoła Podstawowa im. Fryderyka Chopina w Rościszewie, ul. Władysława Reymonta 4, 09-204 Rościszewo",193,77,1481714,319,75
1417967,"Szkoła Podstawowa w Brzozowie Starym, Brzozów Stary 67, 96-521 Brzozów Stary",211,97,1481767,324,44
1417976,"Szkoła Podstawowa w Kozłowie Biskupim, Kozłów Biskupi ul. Olimpijska 1, 96-513 Nowa Sucha",314,274,1481777,450,200
